cust,sum,count
M897217849,13186260.0,299
M897307990,265534.0,197
M897332487,8327954.0,240
M897387507,2349710.0,67
M897523870,5392096.0,523
M898169262,572780.0,45
M898403560,4466528.0,168
M898496054,683200.0,10
M898504472,2946752.0,219
M898591106,9696520.0,189
M898682039,1362386.0,283
M898818349,3200494.0,558
M898978198,699310.0,62
M899026029,694600.0,14
M899104142,511016.0,49
M899375220,5824480.0,180
M899846170,2804794.0,164
M899894267,1675420.0,39
M899952883,20167310.0,391
M900027769,4104141.0,355
M900064622,2169998.0,185
M900642417,5905618.0,315
M900676541,7937325.0,209
M900843203,2676584.0,185
M901178962,5717330.0,103
M901233607,1158060.0,63
M901352151,8044940.0,78
M901493978,40684400.0,100
M901569680,24000.0,2
M901649433,686600.0,35
M901724476,766700.0,21
M902085989,10140930.0,133
M902149904,7848800.0,81
M902242249,4135030.0,63
M902297030,10908080.0,100
M902457354,7655170.0,255
M902521234,1085986.0,113
M902864267,2400540.0,209
M902924624,5346310.0,255
M903268392,1518325.0,188
M903573176,16942427.0,837
M903615399,19522590.0,144
M903659827,3021320.0,58
M903717149,2553780.0,106
M903812337,5672626.0,416
M903861142,1592908.0,159
M903890078,8997240.0,817
M903922268,8712570.0,83
M903941792,3419010.0,147
M904146309,1127100.0,100
M904382269,10911320.0,159
M904681355,378560.0,37
M904890172,40240780.0,150
M905141101,779500.0,37
M905176678,2601160.0,35
M905290531,2730885.0,572
M905357061,1373703.0,296
M905368274,3626723.0,304
M905489572,5928235.0,412
M905506989,1218530.0,79
M905621554,1469740.0,41
M905840501,10524438.0,553
M906123201,664920.0,68
M906190363,11735700.0,105
M906949129,2185200.0,37
M907020619,10704272.0,835
M907049794,6689680.0,72
M907355816,14739082.0,582
M907553454,7134166.0,254
M908319387,365700.0,140
M908445049,801600.0,7
M908759617,11051601.0,673
M908870251,1574300.0,92
M908924959,402700.0,13
M909100711,2048410.0,114
M909114221,7107940.0,127
M909136451,17313725.0,367
M909499326,7082974.0,571
M909619516,4158244.0,127
M909654730,6228395.0,441
M909992624,3784730.0,137
M910085650,17179150.0,647
M910235569,3949464.0,193
M910299640,4552725.0,615
M910388961,1004680.0,52
M910562661,680760.0,90
M910810278,80360.0,29
M911032593,39988095.0,283
M911069832,8186300.0,220
M911118851,2462000.0,44
M911184071,7811070.0,75
M911292762,1710600.0,105
M911463049,6085210.0,83
M911522789,4686044.0,237
M911714383,12852513.0,559
M911741438,1226383.0,283
M911817705,5176270.0,94
M911847172,26628540.0,91
M911973701,924464.0,241
M912038465,1390459710.0,551
M912091913,3748510.0,184
M912113485,981989.0,82
M912141404,3453640.0,167
M912580181,36360.0,6
M912616576,591140.0,4
M912818874,1896937.0,158
M913039634,38302010.0,80
M913121902,799000.0,2
M913140976,8182130.0,99
M913269384,1620170.0,48
M913275845,4827721.0,484
M913310808,14958472.0,617
M913350785,153120.0,26
M913381570,328000.0,8
M913487433,143461850.0,159
M913490328,2421500.0,25
M913531244,82475472.0,515
M913545951,1977060.0,190
M913636850,169667910.0,523
M913669145,113050.0,11
M913699475,304600.0,4
M913746556,1211220.0,47
M913894497,23899910.0,295
M913934979,470400.0,3
M914075577,1714074.0,102
M914091550,2114720.0,11
M914099740,250000.0,11
M914274760,274500.0,11
M914341554,762750.0,89
M914431956,1171320.0,112
M914647190,693610.0,34
M914867873,6072644.0,445
M914912371,5004511.0,313
M914963204,869250.0,132
M915127288,1211030.0,75
M915239352,8011830.0,368
M915569987,7892440.0,135
M915985637,519900.0,21
M916033169,6268640.0,104
M916041031,10322375.0,240
M916114634,386750.0,57
M916334090,2556044.0,68
M916404155,51165060.0,125
M916452303,2052278.0,142
M916527972,2637256.0,221
M916565782,10977325.0,487
M916621029,25542612.0,200
M916644882,44895770.0,250
M916894384,3459770.0,264
M916971028,3217422.0,75
M916985905,12064140.0,60
M917047660,929170.0,169
M917424075,5845854.0,694
M917510482,21736170.0,157
M917601232,19407469.0,326
M917797112,40497973.0,614
M917822213,3330546.0,158
M918259949,6310350.0,234
M918705590,1342677.0,59
M918746321,5877500.0,148
M918784415,11064542.0,658
M918863878,3018140.0,86
M919114014,354500.0,8
M919205172,16606025.0,187
M919310758,299000.0,1
M919374790,76150459.0,10049
M919435464,2832418.0,194
M919826300,8381100.0,78
M920086788,2180017.0,299
M920288828,6362870.0,120
M920300119,624200.0,34
M920430025,1638709.0,184
M920501531,461200.0,88
M920581371,13581939.0,335
M920658111,1310518.0,66
M920715369,4993279.0,231
M920863377,2195020.0,130
M920907291,673773.0,30
M921002802,792015.0,113
M921404092,2665191.0,471
M921446049,178650.0,9
M921586834,4023272.0,338
M921702024,400735.0,37
M921777656,7611780.0,405
M922055675,3999630.0,233
M922211161,513710.0,30
M922268655,1577150.0,42
M922278704,4172733.0,363
M922355728,1060009.0,136
M922534981,1419390.0,111
M922630405,6176852.0,543
M922660735,17407892.0,171
M922741267,5930000.0,50
M922743466,5799000.0,96
M922870924,5097080.0,335
M923038039,4692960.0,82
M923131416,1869341.0,128
M923218781,11642850.0,133
M923251645,5079263.0,497
M923265284,1882400.0,44
M923285900,7661770.0,56
M923466266,222200.0,3
M923573656,3020156.0,170
M923811176,3707360.0,34
M923871649,1124217.0,111
M923995511,4191830.0,270
M924024923,112311150.0,134
M924185388,1773610.0,180
M924202299,4224256.0,291
M924342303,2291290.0,125
M924436749,1614960.0,24
M924508776,45198910.0,171
M924629648,10704818.0,277
M924687736,1788878.0,150
M924718355,2493287.0,591
M924727049,12143381.0,441
M924821014,1025000.0,70
M924848883,4118760.0,678
M924869849,2468504.0,141
M924957505,157050.0,2
M925131133,915120.0,48
M925150131,5442126.0,558
M925290309,40171140.0,89
M925478432,656410.0,154
M925479841,9797560.0,67
M925509293,3226880.0,40
M925651131,3599943.0,165
M926014276,23758340.0,1031
M926257923,338650.0,60
M926294028,1864322.0,131
M926344751,4410003.0,813
M926473635,647350.0,22
M926571659,516330.0,48
M926754296,271700.0,9
M927188684,960230.0,157
M927459944,20404690.0,221
M927568536,2642841.0,72
M927742776,2236500.0,182
M927803926,7466453.0,472
M927998831,83529238.0,115
M928031470,5332945.0,521
M928081115,2070600.0,48
M928103090,4656698.0,315
M928205189,40457443.0,105
M928226209,1157279.0,81
M928475970,1746720.0,120
M928699068,3050741.0,236
M928753296,7986210.0,80
M928848962,8843122.0,464
M928887952,2017133.0,303
M929107002,4514187.0,724
M929310261,933650.0,46
M929422819,11582860.0,420
M929428138,9567060.0,100
M929474716,7053080.0,145
M929502609,19708000.0,5
M929683710,13812634.0,277
M929897159,3058200.0,126
M929932043,993240.0,106
M929970489,60300.0,2
M929988852,892320.0,80
M930042807,2410216.0,320
M930279725,5854811.0,635
M930357024,1347230.0,80
M930403814,3150784.0,127
M930458375,3307522.0,99
M930636484,1998220.0,49
M930672813,3848876.0,270
M930730153,2222530.0,39
M930861725,9000739.0,269
M930900825,1415177.0,119
M931029931,2429386.0,204
M931584949,17654300.0,137
M931761239,3368269.0,373
M931868599,2255630.0,116
M931878412,63595602.0,495
M932019115,8974760.0,185
M932139603,2397510.0,80
M932166040,3391690.0,230
M932420327,82500350.0,64
M932435574,198260.0,13
M932509044,24413170.0,381
M932679776,2436470.0,114
M932721973,5794792.0,458
M932827545,4585160.0,84
M932940457,1215760.0,117
M933015583,1334160.0,83
M933111827,6150437.0,766
M933185202,2426954.0,56
M933302304,9629960.0,590
M933395766,8281106.0,214
M933534537,353400.0,20
M933740774,11350407.0,624
M933755071,1293170.0,102
M933910903,1081700.0,19
M934024950,1006030.0,62
M934069898,2802314.0,205
M934079434,3858980.0,150
M934125286,10781286.0,926
M934194706,1149190.0,28
M934217052,7559209.0,812
M934253149,38230454.0,301
M934256554,763030.0,53
M934310202,254890.0,33
M934362391,1722514.0,276
M934497428,2726370.0,37
M934597027,11347935.0,741
M934701739,1181570.0,38
M935001108,5390047.0,441
M935051519,43400.0,17
M935183542,7292606.0,1037
M935302519,2742870.0,283
M935338625,14156495.0,520
M935355045,23831920.0,74
M935369751,3396020.0,96
M935375271,8467822.0,1035
M935378661,970260.0,112
M935431051,6124023.0,657
M935692281,1618440.0,282
M935835985,2963234.0,199
M935981616,1211340.0,61
M936070991,6483270.0,105
M936106626,456610.0,80
M936110666,910801.0,125
M936341773,1226108.0,175
M936369680,165730.0,9
M936471129,5066910.0,193
M936678664,7183811.0,510
M936767092,11445108.0,982
M936860328,1308049.0,277
M937072187,5265291.0,961
M937135452,5155300.0,131
M937176963,2768820.0,214
M937180417,299700.0,52
M937292199,8962327.0,247
M937377974,3191260.0,134
M937442810,7879400.0,198
M937713090,2641490.0,189
M937784606,2354040.0,43
M937919961,2886240.0,72
M937978767,3924982.0,432
M937987087,2966078.0,300
M938099713,15907840.0,402
M938301298,10518490.0,636
M938305951,29312420.0,328
M938506488,1269620.0,102
M938773652,4679900.0,169
M938919120,11772431.0,449
M938924844,1219230.0,43
M939325487,5023000.0,89
M939459373,15635584.0,609
M939511937,270971800.0,234
M939559728,2052890.0,278
M939580281,4499750.0,108
M939657690,10154024.0,818
M939874429,2189950.0,32
M939896867,178860.0,18
M940042422,11631544.0,120
M940061630,5459742.0,443
M940172867,704290.0,46
M940208685,2763852.0,130
M940208733,140515.0,5
M940404541,13383084.0,106
M940428744,1608332.0,166
M940429992,33401801.0,258
M940559202,76736828.0,441
M940642317,6829388.0,431
M940721927,13801980.0,458
M940741109,1314455.0,120
M940932262,5505480.0,180
M941183040,6133150.0,937
M941198920,14538578.0,472
M941297499,2131961.0,164
M941391044,1284125.0,105
M941430409,842580.0,153
M941636014,2211870.0,399
M941931377,689922.0,150
M941941395,2348555.0,171
M942156303,4982170.0,163
M942464176,2925733.0,258
M942561435,740470.0,40
M942630682,1481493.0,168
M942733792,3666031.0,202
M942878878,19975200.0,243
M943001596,39274367.0,93
M943052116,465087.0,21
M943231214,3440270.0,154
M943369011,3517330.0,355
M943375389,3606385.0,338
M943412065,166570.0,68
M943471154,14082810.0,54
M943473441,17575494.0,669
M943750740,1310050.0,233
M943934480,3430217.0,501
M944335750,2325240.0,68
M944445736,22920973.0,535
M944479736,8566538.0,527
M944627824,18753164.0,593
M944735533,5383000.0,21
M944857897,1715110.0,161
M944898746,8038308.0,667
M944927221,2045430.0,54
M944957504,2175290.0,251
M945215521,6277938.0,414
M945224746,6507583.0,262
M945377883,3420.0,3
M945889171,2291530.0,225
M946084094,6312700.0,123
M946301422,12923989.0,218
M946384278,2249450.0,33
M946726607,1277758.0,98
M946939279,9339843.0,356
M946948192,771790.0,256
M946980353,848690.0,104
M947020991,1848620.0,70
M947069333,1097900.0,27
M947160027,20856800.0,64
M947416006,4108254.0,249
M947459790,3029100.0,26
M947509254,7470282.0,364
M947959049,3120882.0,459
M948042892,1789252.0,56
M948101415,17033300.0,150
M948293645,1713510.0,54
M948534401,18909640.0,318
M948606667,577271.0,67
M949091738,3509761.0,137
M949212446,902361.0,202
M949262710,612142.0,41
M949309961,8755720.0,103
M949353955,2985132.0,428
M949469128,387447.0,57
M949560787,9571578.0,301
M949574058,2164796.0,272
M949840882,31305290.0,152
M949899245,43020.0,15
M949948827,1103986.0,232
M949977813,1179800.0,42
M949991498,6469694.0,303
M950185777,2668141.0,176
M950449432,11071520.0,1701
M950547099,2654234.0,236
M950615588,2396210.0,77
M950641513,338530.0,24
M950745820,1412360.0,41
M950878387,321450.0,42
M950884799,1656360.0,107
M951037110,1483350.0,87
M951056738,9614440.0,93
M951382529,4084240.0,345
M951435348,595191.0,130
M951454133,177555240.0,203
M951667015,942170.0,78
M951687772,45526291.0,724
M951897786,850290.0,191
M951908979,462500.0,15
M951990366,429900.0,4
M952091844,304000.0,2
M952283949,1537011.0,280
M952353394,50000.0,1
M952483239,1025810.0,55
M952572203,2810040.0,92
M952663510,7002270.0,293
M952665070,1230652.0,74
M952885374,2827056.0,77
M953034630,2230900.0,47
M953311447,10940680.0,565
M953522843,7689360.0,178
M953537328,61082815.0,224
M953885833,7811251.0,810
M954065713,5139068.0,248
M954161780,10658114.0,626
M954176151,2314100.0,11
M954290120,2019820.0,156
M954323083,282760.0,54
M954441948,5107013.0,532
M954574622,1386800.0,116
M954708647,5419910.0,323
M954727446,3734579.0,351
M954790574,16506600.0,97
M954900358,630180.0,43
M954992750,2039630.0,156
M955227804,34340.0,10
M955329376,3528810.0,15
M955377273,1235084.0,139
M955490545,4925959.0,282
M955601076,13048956.0,659
M955610870,9222850.0,558
M956234611,6735818.0,496
M956393574,7914599.0,621
M956523130,2769220.0,54
M956621568,2962560.0,493
M957004111,1401290.0,72
M957178517,3298833.0,228
M957220965,7141578.0,398
M957275552,10350350.0,325
M957320480,2130052.0,163
M957489079,6626700.0,401
M957521074,589490.0,13
M957745330,45871150.0,147
M957781187,10248950.0,525
M957876469,2818776.0,189
M958128597,20960000.0,154
M958140448,5471922.0,325
M958195526,3842110.0,45
M958263748,14747622.0,577
M958328218,1556910.0,115
M958450291,1358900.0,37
M958592019,534850.0,60
M959138957,1088047.0,168
M959140659,2334200.0,70
M959210010,5295326.0,207
M959363396,6709300.0,77
M959610398,2732160.0,169
M959655824,378650.0,112
M959735291,1325540.0,127
M959926137,5204189.0,369
M960309912,1391810.0,102
M960410263,3373099.0,50
M960460862,25304887.0,1259
M960870030,5355592.0,273
M960949233,28193824.0,553
M961191241,18085100.0,145
M961224872,9420003.0,770
M961263515,4458942.0,330
M961392795,2713340.0,161
M961462504,98960112.0,307
M961969735,10535074.0,332
M962026140,14591713.0,139
M962129834,3748151.0,749
M962168384,120510.0,139
M962243469,1234750.0,37
M962285087,990320.0,53
M962325543,336310.0,36
M962731436,1831040.0,209
M962814042,25415368.0,328
M962869931,4685860.0,38
M963083405,2878189.0,384
M963110512,1700220.0,73
M963158182,3025444.0,202
M963202778,1078226.0,110
M963272186,832251.0,165
M963428682,258750.0,9
M963746591,4494550.0,88
M963886755,9341115.0,500
M963890256,4489507.0,154
M964056935,2774191.0,179
M964151035,982100.0,82
M964214403,750686.0,134
M964659000,6200458.0,177
M964709186,8199361.0,593
M964720142,2094955.0,120
M965291264,1203780.0,57
M965392105,7120862.0,345
M965518468,1164010.0,100
M965643333,7869358.0,605
M965682304,1041850.0,82
M965904365,11796196.0,500
M965964357,81700.0,2
M965983220,1021270.0,46
M966137042,55369940.0,128
M966247621,3145990.0,414
M966373843,11179514.0,477
M966503658,810090.0,132
M966514779,14535900.0,183
M966581535,2147650.0,285
M967152958,429500.0,32
M967284193,1300850.0,40
M967295306,1492835.0,130
M967393794,1861790.0,124
M967593025,4345614.0,365
M967652171,14828012.0,216
M967679966,947167.0,59
M967824586,3510104.0,221
M967900227,1720750.0,62
M968235242,10081380.0,35
M968379732,5526701.0,483
M968459692,4422237.0,392
M968522846,2834200.0,32
M968547497,1979730.0,51
M968577686,2079440.0,45
M968628196,1479863.0,174
M969020436,365000.0,4
M969276038,1223967.0,134
M969307544,11202460.0,86
M969543185,8905680.0,281
M969664798,6845335.0,824
M969845909,4465670.0,86
M970038219,1334350.0,21
M970065700,5678098.0,723
M970175724,691210.0,147
M970371227,408190.0,126
M970615483,42182748.0,54
M970669481,541948.0,121
M970932333,2996154.0,104
M970943144,40440870.0,246
M971366164,998800.0,75
M971411200,467270.0,90
M971914997,4163482.0,180
M971978098,2298371.0,484
M972006194,336900.0,7
M972076605,2721330.0,59
M972115610,1285930.0,39
M972129871,1529340.0,363
M972162988,1512330.0,86
M972170671,2514175.0,240
M972399978,52342450.0,166
M972529926,2667369.0,220
M972745056,14177080.0,257
M972838346,3154128.0,152
M972895183,6238000.0,4
M972976245,3820931.0,610
M973000973,1774857.0,206
M973149936,1238600.0,24
M973211406,6918620.0,27
M973279178,14238510.0,290
M973299059,12458740.0,41
M973316556,7873500.0,649
M973352990,14857801.0,228
M973370548,491123.0,104
M973375218,2100774.0,254
M973692295,865180.0,100
M973707053,4565980.0,141
M973746914,3352652.0,424
M973906954,107600230.0,224
M973941222,8885093.0,254
M973951515,5517830.0,328
M974364530,7832473.0,461
M974909026,791110.0,23
M975066338,3614775.0,361
M975168006,800316.0,153
M975168946,2595985.0,153
M975229880,420900.0,7
M975424563,1749134.0,302
M975668012,1783300.0,126
M975769445,1317650.0,100
M975946005,1489470.0,49
M975970476,1374610.0,97
M976043966,811910.0,33
M976081558,5541090.0,79
M976120396,3613802.0,565
M976411458,23060760.0,70
M976489599,850230.0,17
M976769449,639860.0,28
M976875750,798620.0,100
M976903953,31392637.0,947
M977028904,675210.0,45
M977043014,3708360.0,86
M977242299,1988220.0,127
M977376419,523632.0,96
M977415560,2625276.0,217
M977535106,2390208.0,118
M977620139,100000.0,2
M977890723,598700.0,16
M977900445,1255169.0,198
M977958641,5698990.0,288
M978266901,6670280.0,123
M978445410,8058150.0,123
M978536570,65531150.0,133
M978665704,5263540.0,88
M978716323,3138960.0,120
M978764630,901190.0,48
M979022025,2334300.0,100
M979307725,3129910.0,89
M979535328,15430659.0,1008
M979771779,2781540.0,47
M979986457,9399589.0,898
M980267135,3007974.0,258
M980304169,7615968.0,470
M980338407,661690.0,138
M980589012,6585020.0,160
M981302482,1365853.0,207
M981391190,1263248.0,78
M981584738,3307626.0,369
M981731496,2583980.0,206
M981881280,2488470.0,56
M981903712,261700.0,16
M982029058,839370.0,57
M982114621,1027940.0,63
M982265857,1095459.0,78
M982296026,1983200.0,50
M982371741,3262327.0,365
M982715968,6207530.0,123
M982743875,554920.0,69
M982774703,210870.0,69
M982842111,2311510.0,155
M983311915,5847881.0,356
M983354620,1617460.0,119
M983360817,1069260.0,51
M983464478,2017981.0,73
M983662969,547770.0,160
M983748971,23100.0,3
M983844727,6660700.0,259
M983881711,1324750.0,20
M983958947,2924976.0,261
M984523689,3215690.0,42
M984572520,2903205.0,170
M984801790,733720.0,41
M984886885,9182890.0,63
M984892554,12077462.0,676
M985181188,2549220.0,259
M985211131,2141050.0,38
M985499664,14658238.0,555
M985562742,3660580.0,127
M985665705,30679998.0,682
M985841103,2368100.0,175
M986093556,2027930.0,217
M986113406,10160990.0,109
M986182688,89240.0,11
M986268092,29103273.0,1351
M986680741,561000.0,20
M986855898,14096840.0,293
M987143377,10658939.0,729
M987450085,2810930.0,101
M987486382,8199060.0,308
M987731272,1257160.0,194
M987809746,79290568.0,541
M987831024,3369650.0,191
M987837555,3733893.0,155
M987846731,3768940.0,107
M987878717,1168580.0,37
M987984493,289788.0,43
M988061787,76554833.0,524
M988103242,3231978.0,358
M988172932,1817990.0,148
M988292446,77300.0,5
M988335512,2146965.0,411
M988532971,3903987.0,525
M988611916,28000.0,1
M988634747,5960600.0,31
M988646555,2550450.0,324
M988682724,117340.0,6
M988783493,2294808.0,225
M988921767,173110.0,2
M988956822,857360.0,49
M988974156,15295560.0,108
M989011648,2180929.0,274
M989198375,1033603.0,90
M989453963,2044560.0,241
