,num,cust,recency,count,sum
7099,7099,M822413498,20211227,34,2037415.0
7101,7101,M822643255,20211216,29,3539876.0
7102,7102,M822712288,20210329,2,20000.0
7103,7103,M822767908,20211127,20,986960.0
7104,7104,M822819332,20211104,43,3174650.0
7105,7105,M822941833,20211228,53,4216640.0
7106,7106,M822969658,20211014,15,469910.0
7107,7107,M822991749,20211219,21,2772390.0
7108,7108,M823144123,20211218,35,373680.0
7109,7109,M823231094,20211229,189,10066918.0
7110,7110,M823266956,20211027,28,862470.0
7111,7111,M823289165,20211205,48,14598921.0
7112,7112,M823320103,20210726,99,1294370.0
7113,7113,M823420646,20211121,12,523460.0
7114,7114,M823465441,20211230,117,3168101.0
7115,7115,M823558048,20211229,253,15029922.0
7116,7116,M823667580,20211231,229,11334280.0
7117,7117,M823872919,20211031,22,1031640.0
7119,7119,M824022798,20211231,190,12674307.0
7120,7120,M824056265,20211129,66,7278180.0
7121,7121,M824232942,20211231,8,456700.0
7122,7122,M824292673,20211230,18,546610.0
7123,7123,M824333271,20210902,25,1312140.0
7124,7124,M824480494,20211230,87,6311021.0
7125,7125,M824495836,20211212,6,336200.0
7126,7126,M824761013,20211216,38,2355507.0
7127,7127,M824797905,20211229,25,813760.0
7128,7128,M824825806,20211231,240,11366168.0
7129,7129,M824853432,20211230,151,10513844.0
7130,7130,M824877949,20211123,29,3988490.0
7131,7131,M824900645,20211223,20,568430.0
7132,7132,M825639016,20210801,16,546060.0
7133,7133,M825732608,20211228,59,8554968.0
7134,7134,M825753792,20211231,104,973944.0
7136,7136,M825862754,20211230,29,6696440.0
7137,7137,M825873399,20211127,106,6002352.0
7138,7138,M826004911,20211228,59,2287088.0
7139,7139,M826560530,20211218,172,9093542.0
7140,7140,M826676876,20211227,149,1648918.0
7142,7142,M826880039,20211224,107,3464980.0
7143,7143,M827069410,20211207,34,1690772.0
7144,7144,M827226190,20211222,181,8036203.0
7145,7145,M827234429,20211106,35,1474907.0
7146,7146,M827579548,20211230,154,4465110.0
7147,7147,M827795972,20211226,113,12708690.0
7148,7148,M827883649,20210827,62,3354090.0
7149,7149,M827976378,20211117,27,2747300.0
7150,7150,M828274578,20211224,44,509510.0
7151,7151,M828301418,20211221,77,16002010.0
7152,7152,M828311226,20211225,41,2760600.0
7153,7153,M828640577,20211204,55,5089040.0
7155,7155,M829032371,20211217,15,771340.0
7156,7156,M829293629,20210406,4,114900.0
7157,7157,M829325897,20211226,94,6262200.0
7158,7158,M829427236,20211229,99,5419101.0
7159,7159,M829441311,20211225,68,5296350.0
7161,7161,M829710879,20211230,152,23902035.0
7162,7162,M829763953,20210830,252,6080451.0
7163,7163,M829868441,20211223,57,2107260.0
7164,7164,M830010687,20211218,101,12224880.0
7165,7165,M830090160,20211231,31,3063180.0
7166,7166,M830131965,20210719,11,365900.0
7167,7167,M830150239,20210905,5,28430.0
7168,7168,M830167188,20211129,28,285150.0
7169,7169,M830192463,20210911,25,22057990.0
7170,7170,M830240233,20211231,52,1543370.0
7171,7171,M830282257,20211023,33,4839342.0
7172,7172,M830306927,20211230,235,10066036.0
7173,7173,M830396092,20211220,141,8167687.0
7174,7174,M830518015,20211227,77,3627930.0
7175,7175,M830555731,20211114,8,1034100.0
7176,7176,M830608248,20211216,38,3601921.0
7177,7177,M830638996,20211217,76,13697560.0
7178,7178,M830675583,20211018,23,1982650.0
7179,7179,M830835354,20211027,37,1618070.0
7181,7181,M831033896,20211220,34,2570490.0
7182,7182,M831071410,20211226,71,3340840.0
7183,7183,M831101299,20211231,90,4643265.0
7184,7184,M831592059,20211227,112,3033240.0
7185,7185,M831603740,20211122,22,1129970.0
7186,7186,M831720880,20211021,28,5817820.0
7187,7187,M831838363,20211230,80,1429174.0
7188,7188,M831900304,20211223,26,906246.0
7189,7189,M832034090,20211003,83,3903564.0
7190,7190,M832035775,20211206,24,610680.0
7191,7191,M832046770,20211226,69,6896620.0
7192,7192,M832084751,20211211,256,23582710.0
7193,7193,M832112008,20211222,104,4424442.0
7195,7195,M832214961,20211208,24,1164159.0
7196,7196,M832280268,20211230,110,12956456.0
7197,7197,M832553296,20211230,126,5577858.0
7198,7198,M832569820,20211230,59,1375920.0
7199,7199,M832632464,20211126,42,4808260.0
7200,7200,M832687340,20210917,98,18236284.0
7201,7201,M832915955,20211214,39,875545.0
7202,7202,M832916668,20211231,219,8440495.0
7204,7204,M832993568,20211229,168,5548646.0
7205,7205,M833066395,20211231,22,15758300.0
7206,7206,M833079117,20210510,13,640510.0
7207,7207,M833218147,20211219,40,2921398.0
7208,7208,M833300586,20210507,2,39000.0
7209,7209,M833362482,20211231,150,18243230.0
7210,7210,M833473072,20211227,4,86800.0
7211,7211,M833561479,20210428,3,387800.0
7212,7212,M833659950,20211218,127,8370370.0
7213,7213,M834286570,20211231,31,4685900.0
7214,7214,M834457559,20211230,24,1370960.0
7215,7215,M834507775,20211205,23,3611840.0
7216,7216,M834618846,20211109,71,3932306.0
7217,7217,M834826001,20211223,106,8696154.0
7218,7218,M835189636,20211220,61,2843384.0
7219,7219,M835266026,20211027,86,1537540.0
7220,7220,M835307234,20211226,76,4088970.0
7221,7221,M835388985,20211206,20,503183.0
7222,7222,M835425216,20211005,37,2528472.0
7223,7223,M835523114,20211229,20,301030.0
7224,7224,M836039522,20211225,115,14659315.0
7225,7225,M836162682,20211225,108,1457488.0
7226,7226,M836287742,20211224,23,7258250.0
7227,7227,M836374542,20211231,145,19470254.0
7228,7228,M836540837,20211224,42,12611646.0
7229,7229,M836550923,20211228,59,8121100.0
7231,7231,M836958889,20211230,162,4241925.0
7232,7232,M837064381,20211227,58,6504236.0
7233,7233,M837447122,20211124,28,1057580.0
7234,7234,M837619638,20211219,35,8121500.0
7235,7235,M837629763,20211116,2,73700.0
7236,7236,M837726971,20211106,24,1842253.0
7237,7237,M837731536,20211231,244,11310076.0
7239,7239,M837947257,20211225,140,12550839.0
7240,7240,M837947714,20211224,40,1043190.0
7241,7241,M838171859,20211227,52,4756657.0
7242,7242,M838211312,20211231,204,1524833.0
7243,7243,M838234328,20211217,54,6093656.0
7244,7244,M838421701,20211105,69,4617180.0
7246,7246,M838778292,20211024,44,1514606.0
7247,7247,M839165883,20211215,219,15014627.0
7248,7248,M839268721,20210817,115,6956940.0
7249,7249,M839308093,20211223,53,3854690.0
7250,7250,M839314638,20211003,41,5290660.0
7251,7251,M839469058,20211230,84,3546096.0
7252,7252,M839598113,20211231,143,7811994.0
7253,7253,M839626418,20211219,55,1261853.0
7254,7254,M839768575,20211229,96,3200489.0
7255,7255,M839839942,20211231,171,3625760.0
7256,7256,M839868338,20211231,61,1692013.0
7257,7257,M840090738,20211020,47,2501900.0
7258,7258,M840250645,20211229,78,1910492.0
7259,7259,M840254927,20211231,80,2513412.0
7260,7260,M840337543,20211230,186,6920503.0
7261,7261,M840448991,20211208,50,1943880.0
7262,7262,M840551273,20211216,63,2343790.0
7263,7263,M840674106,20211103,35,7703250.0
7264,7264,M841066941,20211225,53,1140670.0
7265,7265,M841112979,20211220,47,1649406.0
7266,7266,M841147459,20211213,90,12794040.0
7267,7267,M841342988,20211212,26,1053810.0
7268,7268,M841365562,20211001,11,2288280.0
7269,7269,M841409094,20211224,141,17266879.0
7270,7270,M841546151,20211218,18,470200.0
7271,7271,M841552717,20211226,20,3616920.0
7272,7272,M841582584,20211231,49,2288098.0
7273,7273,M841741747,20211224,62,3174052.0
7274,7274,M841853039,20211225,29,1795250.0
7275,7275,M841853287,20211227,20,1993228.0
7276,7276,M841943875,20211204,23,2100440.0
7277,7277,M842037640,20211223,32,925710.0
7278,7278,M842100193,20211108,4,278100.0
7279,7279,M842199770,20211228,213,7312368.0
7280,7280,M842288325,20211230,133,19299151.0
7281,7281,M842346945,20211225,49,9011140.0
7282,7282,M842388746,20211224,133,8258460.0
7283,7283,M842545646,20211227,70,3807748.0
7284,7284,M842877370,20211224,24,1364026.0
7285,7285,M842883407,20211110,44,1121960.0
7286,7286,M842936580,20211231,176,11188530.0
7287,7287,M842941585,20211231,30,1525110.0
7288,7288,M842991166,20211229,25,1938720.0
7290,7290,M843070829,20211231,28,1106140.0
7291,7291,M843080991,20210831,2,38000.0
7292,7292,M843082358,20211228,52,3000366.0
7293,7293,M843209976,20211102,10,1133263.0
7294,7294,M843598106,20211225,36,331000.0
7295,7295,M843675343,20211124,51,2340410.0
7296,7296,M843698425,20211230,206,8668666.0
7297,7297,M843765861,20211231,260,4319355.0
7298,7298,M843988289,20211216,18,3237495.0
7299,7299,M844140005,20211230,142,4706931.0
7300,7300,M844179338,20211231,41,8774759.0
7301,7301,M844223174,20211218,30,20673490.0
7302,7302,M844576998,20211215,3,462900.0
7303,7303,M844753457,20211228,65,7885440.0
7304,7304,M844818132,20211228,103,4886919.0
7305,7305,M844835592,20211227,233,9585080.0
7306,7306,M844879739,20211018,20,402280.0
7307,7307,M844959606,20211230,55,1615975.0
7308,7308,M845111187,20211227,83,6602206.0
7309,7309,M845113050,20211225,4,693300.0
7310,7310,M845503406,20211229,33,1454510.0
7311,7311,M845580701,20211203,35,976070.0
7312,7312,M845711178,20211127,50,19471900.0
7313,7313,M845724004,20211224,29,246020.0
7314,7314,M845743058,20211228,64,7290991.0
7315,7315,M846027992,20211225,216,23622340.0
7316,7316,M846298338,20211228,181,6935493.0
7317,7317,M846563015,20211214,21,1738700.0
7318,7318,M846688896,20211227,22,9983870.0
7319,7319,M846860719,20211031,106,4612190.0
7320,7320,M846889239,20211224,68,10712380.0
7321,7321,M846905359,20211214,47,2961160.0
7322,7322,M847132615,20211231,84,13983076.0
7323,7323,M847263740,20211226,57,4701540.0
7324,7324,M847426011,20211230,224,24019304.0
7325,7325,M847518018,20211219,56,4813551.0
7326,7326,M847608375,20211120,183,16012640.0
7327,7327,M847654493,20211219,184,1664372.0
7328,7328,M847748467,20211228,17,256349.0
7329,7329,M847768241,20211212,26,3311200.0
7330,7330,M847896606,20211229,57,1023649.0
7331,7331,M848083175,20211212,105,1377538.0
7332,7332,M848203148,20210518,1,699000.0
7333,7333,M848353349,20211018,25,522565.0
7334,7334,M848671482,20211209,40,4026920.0
7335,7335,M848801626,20211121,12,482320.0
7336,7336,M848881957,20211231,89,3470352.0
7337,7337,M849233011,20211230,89,23747799.0
7338,7338,M849339199,20211224,64,17983950.0
7339,7339,M849831487,20211226,44,4676360.0
7340,7340,M849972237,20211230,13,454486.0
7341,7341,M850064721,20211211,54,902540.0
7342,7342,M850190383,20211228,29,2252890.0
7343,7343,M850339419,20211230,101,9275250.0
7344,7344,M850381347,20211213,70,9706375.0
7345,7345,M850435701,20211226,36,1007670.0
7346,7346,M850560238,20211231,60,2954320.0
7347,7347,M850680336,20211230,54,1253640.0
7350,7350,M851176962,20211226,98,11198857.0
7351,7351,M851340618,20210319,2,141000.0
7352,7352,M851644736,20211230,141,4982842.0
7353,7353,M851781338,20210910,125,2128866.0
7354,7354,M851925709,20211230,202,9400390.0
7355,7355,M851957988,20211202,23,5983970.0
7356,7356,M852087811,20211211,39,1530030.0
7357,7357,M852672532,20211230,104,5604135.0
7358,7358,M852688576,20211231,66,1350090.0
7359,7359,M852818972,20211011,23,1375260.0
7360,7360,M852840112,20211231,102,3900578.0
7361,7361,M852902453,20211211,36,2337900.0
7362,7362,M852936210,20211223,70,2048804.0
7363,7363,M853156553,20211213,7,270420.0
7365,7365,M853693706,20211204,32,444340.0
7366,7366,M853702490,20211121,21,769000.0
7367,7367,M853713284,20211223,67,4115738.0
7368,7368,M853837036,20210409,2,72620.0
7369,7369,M853946683,20211225,46,1054683.0
7371,7371,M854130152,20211231,152,10465677.0
7372,7372,M854177292,20211020,28,1443600.0
7373,7373,M854194558,20211231,183,2719300.0
7374,7374,M854337279,20211213,47,1374680.0
7375,7375,M854357445,20211230,64,5318880.0
7376,7376,M854444204,20211101,18,1420320.0
7377,7377,M854498795,20211204,22,1000060.0
7378,7378,M854616657,20211212,14,22672210.0
7379,7379,M854881050,20211108,29,1985741.0
7380,7380,M854908443,20211225,92,6027175.0
7381,7381,M855058822,20211201,2,42010.0
7382,7382,M855111941,20211230,63,8513000.0
7383,7383,M855305948,20211214,47,6389430.0
7384,7384,M855410032,20211225,107,8541540.0
7385,7385,M855586493,20211225,30,11079620.0
7386,7386,M855656813,20211225,34,1685620.0
7388,7388,M855764558,20211231,132,2148465.0
7389,7389,M855843347,20211229,104,7825436.0
7390,7390,M855865931,20210628,43,1852360.0
7391,7391,M856110679,20211229,208,17029760.0
7392,7392,M856190004,20211116,2,161590.0
7393,7393,M856228194,20211213,46,3723410.0
7394,7394,M856297841,20211222,85,1393999.0
7395,7395,M856343853,20211231,252,14450479.0
7396,7396,M856354970,20211229,83,4353100.0
7397,7397,M856406978,20211205,124,6262720.0
7398,7398,M856510048,20211218,25,1280390.0
7399,7399,M856595725,20211218,3,24900.0
7400,7400,M856696976,20211231,236,10607539.0
7401,7401,M856746010,20211231,197,8912336.0
7402,7402,M856808014,20211230,46,753231.0
7403,7403,M856898887,20211225,153,5514270.0
7404,7404,M857054539,20211228,70,2100446.0
7405,7405,M857188421,20211210,139,1118248.0
7406,7406,M857356405,20211202,45,1110800.0
7408,7408,M857628552,20211231,108,1754445.0
7409,7409,M857803861,20211222,37,608450.0
7410,7410,M858141017,20211231,73,6295390.0
7411,7411,M858154892,20211106,33,3298190.0
7412,7412,M858243295,20211112,24,592830.0
7413,7413,M858829112,20210524,47,3142242.0
7414,7414,M858874592,20211230,50,2026700.0
7415,7415,M858893934,20211225,36,2206780.0
7416,7416,M858978984,20211224,6,311080.0
7417,7417,M859010126,20211230,63,3832778.0
7418,7418,M859096972,20210920,10,925900.0
7419,7419,M859291971,20211229,18,1239900.0
7420,7420,M859360566,20211216,26,479030.0
7421,7421,M859361095,20211220,65,5568030.0
7422,7422,M859459444,20211229,30,2479300.0
7423,7423,M859526760,20211230,175,11674882.0
7424,7424,M859567324,20211212,49,4541800.0
7425,7425,M859588100,20211231,70,4288840.0
7426,7426,M859631754,20211231,211,2718640.0
7427,7427,M859763860,20211101,51,5797856.0
7428,7428,M859825585,20211223,54,1933402.0
7429,7429,M860028395,20211231,23,363240.0
7430,7430,M860284105,20211223,70,5180234.0
7431,7431,M860356465,20211205,40,956590.0
7432,7432,M860556602,20211011,8,379400.0
7433,7433,M860768538,20211231,90,5177254.0
7434,7434,M860880976,20211230,192,11236415.0
7435,7435,M860905608,20211230,250,13469190.0
7436,7436,M860946052,20211013,41,2604830.0
7437,7437,M861011363,20211225,29,10450864.0
7438,7438,M861187706,20211028,1,1090000.0
7439,7439,M861279074,20211209,118,5292380.0
7440,7440,M861306547,20210918,10,404040.0
7441,7441,M861453564,20211223,57,816810.0
7442,7442,M861528943,20210613,3,105900.0
7443,7443,M861637012,20211223,26,6160500.0
7444,7444,M861731445,20211113,4,442000.0
7445,7445,M861804587,20211230,108,7337640.0
7446,7446,M861859904,20211231,45,5116000.0
7447,7447,M861908645,20211121,31,11857548.0
7448,7448,M861999192,20211208,53,1141140.0
7449,7449,M862038338,20210130,3,3441440.0
7450,7450,M862281461,20211229,77,2223369.0
7451,7451,M862529579,20211225,51,1915150.0
7452,7452,M862605526,20211227,71,18542710.0
7453,7453,M862665463,20211228,172,7191840.0
7454,7454,M862684897,20211004,27,432330.0
7455,7455,M862755427,20210726,4,1777250.0
7456,7456,M862823157,20211202,19,1003930.0
7457,7457,M863020395,20211221,50,1235010.0
7458,7458,M863746846,20211224,71,950660.0
7459,7459,M863758775,20211124,43,9884970.0
7460,7460,M863763402,20211127,26,3415320.0
7461,7461,M863850265,20211230,164,20617736.0
7462,7462,M863989343,20211231,16,988672.0
7463,7463,M864016415,20211224,126,1174690.0
7464,7464,M864074447,20211229,92,3428670.0
7465,7465,M864132607,20211228,109,6217590.0
7466,7466,M864437464,20211225,28,529030.0
7467,7467,M864444389,20211223,53,2066344.0
7468,7468,M864457514,20211114,41,3937530.0
7469,7469,M864551392,20211231,102,6641026.0
7470,7470,M864727138,20211212,95,9403524.0
7471,7471,M864801363,20211230,82,8720795.0
7472,7472,M865189007,20211202,23,873670.0
7473,7473,M865202567,20211227,27,2115560.0
7474,7474,M865368699,20211116,69,14173200.0
7475,7475,M865424221,20211224,40,2511848.0
7476,7476,M865790081,20211229,251,21009413.0
7477,7477,M865797458,20211226,101,4992288.0
7478,7478,M865811362,20211224,154,3368254.0
7479,7479,M865938577,20211227,77,21740572.0
7480,7480,M866156316,20211202,24,870832.0
7481,7481,M866215413,20211230,138,8620141.0
7482,7482,M866410628,20211002,45,3314100.0
7483,7483,M866425112,20211222,29,5705180.0
7484,7484,M866656801,20211227,158,24563055.0
7485,7485,M866767505,20211111,108,5381465.0
7486,7486,M866800881,20211231,23,2770280.0
7487,7487,M866881490,20211221,138,12121310.0
7488,7488,M866920062,20211119,28,1510583.0
7489,7489,M866955517,20211229,74,2019341.0
7490,7490,M866995639,20211230,96,4875110.0
7491,7491,M867055189,20211229,135,9895580.0
7492,7492,M867131414,20211230,211,25198626.0
7493,7493,M867369909,20211231,157,3338248.0
7494,7494,M867446840,20211230,138,12502301.0
7495,7495,M867637042,20210515,5,532700.0
7496,7496,M867677795,20211109,8,610410.0
7497,7497,M867716660,20210428,4,205600.0
7499,7499,M867845826,20211220,36,433280.0
7500,7500,M867954502,20210705,47,4200864.0
7501,7501,M868287895,20211227,31,6973400.0
7502,7502,M868357047,20211221,86,4192220.0
7504,7504,M868530077,20211229,36,828090.0
7505,7505,M868548080,20211229,67,6138220.0
7506,7506,M868588681,20211230,53,2906390.0
7507,7507,M868709107,20211213,45,1677665.0
7508,7508,M868923317,20211224,23,1210160.0
7509,7509,M868967412,20211230,75,2317040.0
7510,7510,M869324506,20211123,61,2791260.0
7511,7511,M869414829,20211112,30,4192800.0
7512,7512,M869428380,20211221,22,806736.0
7513,7513,M869715952,20211230,32,448150.0
7514,7514,M870083459,20211228,246,25612782.0
7515,7515,M870091620,20211229,46,3571993.0
7516,7516,M870275969,20211231,156,6446625.0
7517,7517,M870375230,20210914,7,11211728.0
7518,7518,M870480461,20210516,10,454100.0
7519,7519,M870498704,20210909,11,633360.0
7520,7520,M871122793,20210726,1,8000.0
7521,7521,M871139457,20211221,27,1574529.0
7522,7522,M871314445,20211120,14,480200.0
7523,7523,M871496431,20211230,214,10489594.0
7524,7524,M871598814,20211218,63,8154420.0
7525,7525,M871660204,20211224,152,9013083.0
7526,7526,M871851436,20211230,103,6119610.0
7527,7527,M872182722,20211230,110,3996500.0
7529,7529,M872274105,20210919,7,229620.0
